venueid;chainid;chainname;data
4bdf6132e75c0f47e8feca03;556dfce1a7c82e6b724e4092;Citibank;1
4be47856cf200f471302123c;556d0a3aaceaff43eb082e54;Macy's;1
4bec52e8976ac92850d8600b;556dfce1a7c82e6b724e4092;Citibank;1
4c393cf76ec69c7494e704a9;556d0a3aaceaff43eb082e54;Macy's;1
4c4b2afd46240f476433f6f2;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c5dd1226ebe2d7fcb06d42e;556d0a3aaceaff43eb082e54;Macy's;1
4c951141f244b1f79f30281d;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c95bbd472dd224b6fada691;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4cb5ea3a651cb71321363a3a;556dfce1a7c82e6b724e4092;Citibank;1
4d1a1421731976eba56509dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a143e731976eb626f09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a145c731976eb407809dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4daf3a4da86e9639ef4871de;556dfce1a7c82e6b724e4092;Citibank;1
4db31df4cda1c57c823f12e1;556dfce1a7c82e6b724e4092;Citibank;1
4dceca6e8877851244010b99;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4e77a66eb993a71aa502685a;556dfce1a7c82e6b724e4092;Citibank;1
4ea1d74a4690104bb34e6cb1;556dfce1a7c82e6b724e4092;Citibank;1
4f202264aad29cb17b2a264f;556dfce1a7c82e6b724e4092;Citibank;1
4f202265aad29cb17b2a2730;556dfce1a7c82e6b724e4092;Citibank;1
526d3bdb11d299d15e9ab960;556d0a3aaceaff43eb082e54;Macy's;1
5844ef332980db2ff89b9d20;556dfce1a7c82e6b724e4092;Citibank;1
4b3a682ef964a520986625e3;556dfce1a7c82e6b724e4092;Citibank;1
4b455695f964a520df0a26e3;556dfce1a7c82e6b724e4092;Citibank;1
4b478a2ef964a520183526e3;556dfce1a7c82e6b724e4092;Citibank;1
4b689af3f964a5207d822be3;556d0a3aaceaff43eb082e54;Macy's;1
4bad17cbf964a520d52c3be3;556d0a3aaceaff43eb082e54;Macy's;1
4bb60b882f70c9b6c9c98430;556dfce1a7c82e6b724e4092;Citibank;1
4bb644e02f70c9b6a1268530;556d0a3aaceaff43eb082e54;Macy's;1
4c3f9564d7fad13a03bf04da;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a142c731976eb4e6909dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1431731976eb736a09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1438731976eb5a6d09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1474731976eb168109dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4da0c8e6d686b60c3c3d9728;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4dbaf53c0cb691071c7e4199;556dfce1a7c82e6b724e4092;Citibank;1
4f57efe6e4b01aa76a0539de;556de8c8a7c82f0fe987b2d2;Foot Locker;1
51098c85f470bb33c867d080;556dfce1a7c82e6b724e4092;Citibank;1
4b12b37ff964a5207a8c23e3;556dfce1a7c82e6b724e4092;Citibank;1
4b2fd519f964a520d4f024e3;556d0a3aaceaff43eb082e54;Macy's;1
4b45464af964a520a50926e3;556dfce1a7c82e6b724e4092;Citibank;1
4b770b90f964a520ab772ee3;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4b90415ef964a520397f33e3;556dfce1a7c82e6b724e4092;Citibank;1
4be063c74f15c928be14cb0b;556dfce1a7c82e6b724e4092;Citibank;1
4be9e520b3352d7f949154d2;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c2fb888ac0ab7137ad71b1e;556d0a3aaceaff43eb082e54;Macy's;1
4c3fb0fdcc410f47e49ca861;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4cba49944352a1cd993092f5;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a143a731976eb0d6e09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1445731976eb787109dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1449731976ebfc7209dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1454731976eb677609dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1481731976eb348509dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1e2f5f5acaa35dc6e8b435;556dfce1a7c82e6b724e4092;Citibank;1
4e7e41ee0aaf0b4950e2d8c2;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4f202266aad29cb17b2a2780;556dfce1a7c82e6b724e4092;Citibank;1
5b69c4e779f6c7002ce69efb;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4a923cdbf964a520021d20e3;556d0a3aaceaff43eb082e54;Macy's;1
4af5c8edf964a520d4fc21e3;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4b1db20af964a520111424e3;556d0a3aaceaff43eb082e54;Macy's;1
4b744e05f964a520ecd32de3;556d0a3aaceaff43eb082e54;Macy's;1
4b9d3346f964a520cd9836e3;556d0a3aaceaff43eb082e54;Macy's;1
4c0144f6096ed13aa6897926;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c0d7178d64c0f47efb8265d;556dfce1a7c82e6b724e4092;Citibank;1
4c1bcdbdb306c928f4d062b7;556dfce1a7c82e6b724e4092;Citibank;1
4c23d3e8905a0f471cc65e60;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c3e8d1c1ef0d13a328e9280;556dfce1a7c82e6b724e4092;Citibank;1
4c5effef7f661b8d53924f1c;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c69c5872c29d13a7c290c41;556dfce1a7c82e6b724e4092;Citibank;1
4ca6551da6e08cfa9a937994;556dfce1a7c82e6b724e4092;Citibank;1
4d0feafbd467236ab9f2c04a;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d10c0f5e2365481e4a279ea;556d0a3aaceaff43eb082e54;Macy's;1
4d1a1415731976eb746109dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1423731976eb426609dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a142a731976eba96809dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a148e731976eb0d8a09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4dd71e8ad1647fcf3e439a90;556dfce1a7c82e6b724e4092;Citibank;1
4e04f32718388a2831cebc45;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4e55b230483b7ae46daea062;556d0a3aaceaff43eb082e54;Macy's;1
51098c8df470bb33c867f865;556dfce1a7c82e6b724e4092;Citibank;1
4b43b480f964a52009e725e3;556d0a3aaceaff43eb082e54;Macy's;1
4b4a1504f964a5200d7a26e3;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4b4e48f1f964a5201ae826e3;556dfce1a7c82e6b724e4092;Citibank;1
4b510f99f964a520424027e3;556dfce1a7c82e6b724e4092;Citibank;1
4b552f88f964a52011de27e3;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4b72ed3ff964a52028902de3;556d0a3aaceaff43eb082e54;Macy's;1
4b85a2cef964a520176a31e3;556d0a3aaceaff43eb082e54;Macy's;1
4b8ac17ff964a520e87e32e3;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4bae460df964a520b69b3be3;556dfce1a7c82e6b724e4092;Citibank;1
4bbf8f52461576b0bdc27832;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4bf083bef45ec92812f2933c;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c46156df5aee21e7e581758;556d0a3aaceaff43eb082e54;Macy's;1
4c73c06a57b6a14306dac8cc;556dfce1a7c82e6b724e4092;Citibank;1
4c78592c794e224b0dfe6128;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c7c4bf7a141b1f7d6e06a79;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a141e731976ebdf6409dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1442731976eb837009dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1460731976ebe17909dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a147e731976eb3f8409dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d71847ebce5721ec2c2bf15;556dfce1a7c82e6b724e4092;Citibank;1
50f87fe5e4b04673fc281b36;556dfce1a7c82e6b724e4092;Citibank;1
5b69c3626f0aa200397668f2;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4aa6ca41f964a520fb4a20e3;556d0a3aaceaff43eb082e54;Macy's;1
4ac912d8f964a52072be20e3;556d0a3aaceaff43eb082e54;Macy's;1
4afc8ab7f964a520b12322e3;556d0a3aaceaff43eb082e54;Macy's;1
4b23c305f964a5203f5924e3;556d0a3aaceaff43eb082e54;Macy's;1
4b4e3fa8f964a520c2e626e3;556dfce1a7c82e6b724e4092;Citibank;1
4b5bc72bf964a520a51529e3;556dfce1a7c82e6b724e4092;Citibank;1
4b5cd69bf964a520954629e3;556d0a3aaceaff43eb082e54;Macy's;1
4b6f3130f964a5204ae32ce3;556d0a3aaceaff43eb082e54;Macy's;1
4bb640cc1344b71357379d04;556dfce1a7c82e6b724e4092;Citibank;1
4bc9fbd23740b713fcb75f65;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4bd9b58ce914a5934f8457fa;556dfce1a7c82e6b724e4092;Citibank;1
4bdf5d2d6198c9b66ffa16ff;556dfce1a7c82e6b724e4092;Citibank;1
4c02d99f187ec92825d9b47b;556dfce1a7c82e6b724e4092;Citibank;1
4c16e88b6470a593d6a357d2;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c1f972beac020a1a14f4bc2;556dfce1a7c82e6b724e4092;Citibank;1
4c59fb2ed3aee21e33a86955;556d0a3aaceaff43eb082e54;Macy's;1
4c72d10757b6a143d485c6cc;556dfce1a7c82e6b724e4092;Citibank;1
4c9546c2f7cfa1cd6620bc15;556d0a3aaceaff43eb082e54;Macy's;1
4cefe9a8d7268cfa9e35d24e;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d02ca07c2e537044f58ad67;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1236ad0ad2f04d21b2aa54;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4ea579d7cc2102b34e438ea3;556dfce1a7c82e6b724e4092;Citibank;1
4f202265aad29cb17b2a275e;556dfce1a7c82e6b724e4092;Citibank;1
4f202266aad29cb17b2a27bf;556dfce1a7c82e6b724e4092;Citibank;1
4b060600f964a520a5e722e3;556dfce1a7c82e6b724e4092;Citibank;1
4b0733c1f964a52086f922e3;556d0a3aaceaff43eb082e54;Macy's;1
4b54e291f964a52056d127e3;556d0a3aaceaff43eb082e54;Macy's;1
4b96ea8bf964a52090ed34e3;556dfce1a7c82e6b724e4092;Citibank;1
4bccc850b6c49c745e609491;556dfce1a7c82e6b724e4092;Citibank;1
4bd5bc38637ba59310e2f670;556dfce1a7c82e6b724e4092;Citibank;1
4c3f7457d691c9b699c1890a;556dfce1a7c82e6b724e4092;Citibank;1
4c65d22f19f3c9b63c4b9eff;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4cb335741168a093748f4023;556dfce1a7c82e6b724e4092;Citibank;1
4cd97d582a87a143d3f4b209;556dfce1a7c82e6b724e4092;Citibank;1
4d1a141e731976ebfb6409dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1436731976eb936c09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a144d731976eb8a7409dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a148b731976eb088909dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d8cac6dfe8d41bd2c7fd705;556d0a3aaceaff43eb082e54;Macy's;1
4dbb1264a86e0e98a1c0f6d4;556dfce1a7c82e6b724e4092;Citibank;1
4df8a1b8a809df9984ea1a76;556dfce1a7c82e6b724e4092;Citibank;1
4e274129e4cd60a2c62dd026;556dfce1a7c82e6b724e4092;Citibank;1
5398f703498ef2194128b357;556dfce1a7c82e6b724e4092;Citibank;1
4b480741f964a520914626e3;556d0a3aaceaff43eb082e54;Macy's;1
4b4e2f92f964a52082e426e3;556dfce1a7c82e6b724e4092;Citibank;1
4b525fc1f964a520117a27e3;556d0a3aaceaff43eb082e54;Macy's;1
4b6b2aecf964a5201cf72be3;556d0a3aaceaff43eb082e54;Macy's;1
4b6dd839f964a52009952ce3;556d0a3aaceaff43eb082e54;Macy's;1
4b898b50f964a520804032e3;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4b9a5d22f964a52012af35e3;556d0a3aaceaff43eb082e54;Macy's;1
4bc4c9f7e692b7130c19e770;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4bf1dc39324cc9b63e8fcc92;556d0a3aaceaff43eb082e54;Macy's;1
4bf2e21a98ac0f47af4062a8;556d0a3aaceaff43eb082e54;Macy's;1
4c0b0d1f340720a11aa08793;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c20ed6bebe52d7f2e5e3178;556dfce1a7c82e6b724e4092;Citibank;1
4c3ce0c0980320a1ca478be4;556dfce1a7c82e6b724e4092;Citibank;1
4c4881c8b5f19521f1f58f1a;556dfce1a7c82e6b724e4092;Citibank;1
4c5c96576147be9a3abe8f09;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4ca7aa9aa6e08cfaa03e8794;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4ce6b2b7e888f04d2aa0376b;556dfce1a7c82e6b724e4092;Citibank;1
4d1a141c731976eb446409dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a144a731976ebb27309dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a145b731976ebe37709dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a145d731976eba57809dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1487731976eb8f8709dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a148d731976ebd58909dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4e149732ae60fe00dfe088df;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4e4d4fe7d4c083e964955ed4;556dfce1a7c82e6b724e4092;Citibank;1
4e6e2f85d22d7dd4d9f871b7;556d0a3aaceaff43eb082e54;Macy's;1
4b510c64f964a520903f27e3;556dfce1a7c82e6b724e4092;Citibank;1
4b5d0ab6f964a520225029e3;556dfce1a7c82e6b724e4092;Citibank;1
4b77059cf964a52048752ee3;556d0a3aaceaff43eb082e54;Macy's;1
4b92e640f964a5206c2534e3;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4b961523f964a5202fbc34e3;556d0a3aaceaff43eb082e54;Macy's;1
4ba63921f964a520ed3c39e3;556d0a3aaceaff43eb082e54;Macy's;1
4baaa02ff964a520bb7a3ae3;556d0a3aaceaff43eb082e54;Macy's;1
4bbf9a4db492d13a08f1a260;556d0a3aaceaff43eb082e54;Macy's;1
4be1d43f87e42d7f2b07880b;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4be4aa42910020a15812d214;556d0a3aaceaff43eb082e54;Macy's;1
4cdd82fad4ecb1f7cdd98548;556dfce1a7c82e6b724e4092;Citibank;1
4d1a140e731976eb725f09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1444731976ebe87009dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a144f731976eb537509dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1467731976ebeb7b09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d8cac4efe8d41bdb470d705;556d0a3aaceaff43eb082e54;Macy's;1
4d8cac57fe8d41bddd74d705;556d0a3aaceaff43eb082e54;Macy's;1
4da66d0e43a1a8b3179c5169;556dfce1a7c82e6b724e4092;Citibank;1
4f202262aad29cb17b2a244d;556dfce1a7c82e6b724e4092;Citibank;1
4a904f3af964a520351720e3;556d0a3aaceaff43eb082e54;Macy's;1
4b3d0948f964a520838c25e3;556d0a3aaceaff43eb082e54;Macy's;1
4b4f621bf964a520360427e3;556dfce1a7c82e6b724e4092;Citibank;1
4b51e3e2f964a520dd5927e3;556dfce1a7c82e6b724e4092;Citibank;1
4b6237def964a520d93c2ae3;556dfce1a7c82e6b724e4092;Citibank;1
4bc8bf7aab62d13af0f017d4;556dfce1a7c82e6b724e4092;Citibank;1
4be5e7752468c92814be0043;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c02a4840d0e0f47f266019a;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c12bccf82a3c9b63947faf8;556dfce1a7c82e6b724e4092;Citibank;1
4c5492a74623be9aecb5fef2;556d0a3aaceaff43eb082e54;Macy's;1
4c708f919375a093b3a00737;556dfce1a7c82e6b724e4092;Citibank;1
4c8ab204012b9521a628af2c;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4ccf287e6449a093a83ec3cf;556dfce1a7c82e6b724e4092;Citibank;1
4cd0a2182fd9b60c3c9882eb;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d13afde33ac3704786d9856;556dfce1a7c82e6b724e4092;Citibank;1
4d1a1411731976eb646009dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a143e731976eb316f09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1483731976eb168609dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d8cac72fe8d41bd6782d705;556d0a3aaceaff43eb082e54;Macy's;1
4d90f0c43bfef04d074ece86;556dfce1a7c82e6b724e4092;Citibank;1
4f202263aad29cb17b2a247d;556dfce1a7c82e6b724e4092;Citibank;1
5161b8f1e4b0dcf891e35975;556dfce1a7c82e6b724e4092;Citibank;1
517c40ea498ee8a7c39654a8;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4ae1d801f964a520e38721e3;556d0a3aaceaff43eb082e54;Macy's;1
4b20aa61f964a520c33324e3;556d0a3aaceaff43eb082e54;Macy's;1
4b2d453ef964a520c0d224e3;556dfce1a7c82e6b724e4092;Citibank;1
4b51239cf964a5205e4427e3;556d0a3aaceaff43eb082e54;Macy's;1
4b8419bef964a520c02031e3;556d0a3aaceaff43eb082e54;Macy's;1
4b9ff80ef964a520904e37e3;556dfce1a7c82e6b724e4092;Citibank;1
4ba7715df964a5203f9439e3;556dfce1a7c82e6b724e4092;Citibank;1
4bacfe9cf964a5205e223be3;556dfce1a7c82e6b724e4092;Citibank;1
4bb7ad8c1261d13a85b0e798;556dfce1a7c82e6b724e4092;Citibank;1
4bc4ba5a2a89ef3b01bbf688;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4bdf69456198c9b62f3317ff;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4be136850f03a59356ba18b4;556dfce1a7c82e6b724e4092;Citibank;1
4be77dc6d837c9b68959a406;556d0a3aaceaff43eb082e54;Macy's;1
4bef1c99d1b7d13ade58cdec;556d0a3aaceaff43eb082e54;Macy's;1
4bfac7984a67c92892be28cf;556dfce1a7c82e6b724e4092;Citibank;1
4c16c9de74fb20a18cb35012;556dfce1a7c82e6b724e4092;Citibank;1
4c5d99b594fd0f475fd6cb45;556dfce1a7c82e6b724e4092;Citibank;1
4c938fff38dd8cfa69b2c062;556dfce1a7c82e6b724e4092;Citibank;1
4c9f9e088afca093f2cd0b16;556dfce1a7c82e6b724e4092;Citibank;1
4c9fc0b319e4236a6dd25b89;556dfce1a7c82e6b724e4092;Citibank;1
4cb860584c60a0938e6738ca;556dfce1a7c82e6b724e4092;Citibank;1
4ccb2258aa25a35d2c150c0f;556dfce1a7c82e6b724e4092;Citibank;1
4ccda8e32dc4370472c2cf08;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1424731976ebde6609dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1434731976ebee6b09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a145a731976ebd47709dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1481731976eb5b8509dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4e0f11da483bc2b5f487b588;556dfce1a7c82e6b724e4092;Citibank;1
4e221031d22d0a3f59ff19a2;556de8c8a7c82f0fe987b2d2;Foot Locker;1
52818351498e60a20fe5d222;556de8c8a7c82f0fe987b2d2;Foot Locker;1
53529c33498ec641e34d9116;556dfce1a7c82e6b724e4092;Citibank;1
4b49629cf964a520da6e26e3;556d0a3aaceaff43eb082e54;Macy's;1
4b6f17cbf964a52069dc2ce3;556d0a3aaceaff43eb082e54;Macy's;1
4baebc8ef964a5208cd33be3;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4bafeafdf964a5205b2b3ce3;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4bbf89e2f8219c740a27b010;556dfce1a7c82e6b724e4092;Citibank;1
4c2fdf0b66e40f472bbfc28b;556dfce1a7c82e6b724e4092;Citibank;1
4c85557251ada1cdffdd3610;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4cf39f0bd29b2d4359f8f2bb;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1428731976ebde6709dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1430731976eb666a09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1436731976eb2c6c09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a148b731976eba18809dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d4409a51911a093e9c2d3d8;556dfce1a7c82e6b724e4092;Citibank;1
4d8cac4efe8d41bd4670d705;556d0a3aaceaff43eb082e54;Macy's;1
51098c84f470bb33c867c733;556dfce1a7c82e6b724e4092;Citibank;1
4a492c9bf964a52010ab1fe3;556dfce1a7c82e6b724e4092;Citibank;1
4abedfa9f964a5205e9020e3;556d0a3aaceaff43eb082e54;Macy's;1
4acb6204f964a52099c320e3;556d0a3aaceaff43eb082e54;Macy's;1
4b3d450af964a5205f9125e3;556dfce1a7c82e6b724e4092;Citibank;1
4b649b1bf964a52090c12ae3;556dfce1a7c82e6b724e4092;Citibank;1
4b69c015f964a520cab12be3;556dfce1a7c82e6b724e4092;Citibank;1
4b9c6bd8f964a5206d6736e3;556d0a3aaceaff43eb082e54;Macy's;1
4bb11fccf964a520617c3ce3;556d0a3aaceaff43eb082e54;Macy's;1
4bbbbe18afe1b713979e2f4b;556dfce1a7c82e6b724e4092;Citibank;1
4bdb7c383904a59352bd4a9e;556d0a3aaceaff43eb082e54;Macy's;1
4be467d7cf200f475dea113c;556d0a3aaceaff43eb082e54;Macy's;1
4c1aa32db4e62d7fba21d893;556dfce1a7c82e6b724e4092;Citibank;1
4c392e9bae2da593ed2e02c6;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c538a7b06901b8d7f863f4a;556dfce1a7c82e6b724e4092;Citibank;1
4c6ed0a1e6b7b1f777bbad8e;556dfce1a7c82e6b724e4092;Citibank;1
4c729acbd944224b57110d29;556dfce1a7c82e6b724e4092;Citibank;1
4c7ee2ef171b224bf34b0fb1;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4c91567c1adc3704f54c2fd1;556d0a3aaceaff43eb082e54;Macy's;1
4cd9769151fc8cfa536aef5d;556d0a3aaceaff43eb082e54;Macy's;1
4d1a1412731976ebdf6009dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1417731976eb046209dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a141a731976eb676309dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1423731976eb906609dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1432731976ebff6a09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1462731976eb2f7a09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d8cac6efe8d41bdbd7fd705;556d0a3aaceaff43eb082e54;Macy's;1
4e6286361f6ef7d07ac08b46;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4f202264aad29cb17b2a25b8;556dfce1a7c82e6b724e4092;Citibank;1
53c3dd95498e4177c135c648;556d0a3aaceaff43eb082e54;Macy's;1
4aa578b6f964a520824820e3;556dfce1a7c82e6b724e4092;Citibank;1
4ad8baf1f964a5201d1421e3;556d0a3aaceaff43eb082e54;Macy's;1
4b1ac00bf964a520f7f023e3;556d0a3aaceaff43eb082e54;Macy's;1
4b25a8a3f964a5200f7524e3;556dfce1a7c82e6b724e4092;Citibank;1
4b280822f964a520ee8d24e3;556dfce1a7c82e6b724e4092;Citibank;1
4b466dcef964a5209a2026e3;556d0a3aaceaff43eb082e54;Macy's;1
4b56307ff964a5206b0428e3;556d0a3aaceaff43eb082e54;Macy's;1
4bcb4f900687ef3b7d70ddcc;556d0a3aaceaff43eb082e54;Macy's;1
4bcf32e9a8b3a59399b9615f;556dfce1a7c82e6b724e4092;Citibank;1
4c19a7ca6e02b713d0c8627b;556dfce1a7c82e6b724e4092;Citibank;1
4c8a56efe51e6dcbe8f767de;556d0a3aaceaff43eb082e54;Macy's;1
4cdedbad41ed224b1da4db3c;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4cfa76e7084f54817c497b09;556d0a3aaceaff43eb082e54;Macy's;1
4d1a142c731976eb306909dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1453731976eb377609dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a145a731976eb9e7709dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d30a7d5f986a093d9b6fe66;556dfce1a7c82e6b724e4092;Citibank;1
4d81565fa4e23704f4b6c7cc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d8cac50fe8d41bd5671d705;556d0a3aaceaff43eb082e54;Macy's;1
4d8cac70fe8d41bdf680d705;556d0a3aaceaff43eb082e54;Macy's;1
4e1df55db0fb93d2d0677a0a;556dfce1a7c82e6b724e4092;Citibank;1
4ae34c1df964a520fd9221e3;556dfce1a7c82e6b724e4092;Citibank;1
4b01b523f964a520c34422e3;556d0a3aaceaff43eb082e54;Macy's;1
4b2d7d17f964a520b7d724e3;556d0a3aaceaff43eb082e54;Macy's;1
4b3e32d7f964a520779925e3;556d0a3aaceaff43eb082e54;Macy's;1
4b4e2eeaf964a5206ae426e3;556dfce1a7c82e6b724e4092;Citibank;1
4b5622dff964a520ff0128e3;556dfce1a7c82e6b724e4092;Citibank;1
4b5cf7eff964a5200f4d29e3;556d0a3aaceaff43eb082e54;Macy's;1
4b682f3bf964a520db6a2be3;556dfce1a7c82e6b724e4092;Citibank;1
4b998c4df964a520ad8235e3;556d0a3aaceaff43eb082e54;Macy's;1
4bad139af964a5201a2b3be3;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4bcc5f3068f976b081726283;556dfce1a7c82e6b724e4092;Citibank;1
4bf1683c5f8520a1fba3c07f;556dfce1a7c82e6b724e4092;Citibank;1
4c6f2c43344437043966205f;556d0a3aaceaff43eb082e54;Macy's;1
4c86a8294c3d8cfa19032a9a;556d0a3aaceaff43eb082e54;Macy's;1
4d18db7be190721e8af82421;556dfce1a7c82e6b724e4092;Citibank;1
4d192a23302da1cd8f39c893;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a140f731976eba75f09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1426731976eb9e6709dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a143b731976eb536e09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1469731976ebc17c09dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
4d1a1476731976ebee8109dc;556de8c8a7c82f0fe987b2d2;Foot Locker;1
